柳湘莲;薛姨妈;9.0
贾兰;贾探春;9.0
贾政;贾蓉;9.0
王熙凤;贾兰;9.0
薛蟠;贾蓉;9.0
翠缕;袭人;9.0
王熙凤;贾蔷;9.0
林黛玉;贾雨村;9.0
坠儿;平儿;9.0
柳湘莲;贾宝玉;9.0
李纨;贾环;9.0
晴雯;香菱;9.0
平儿;邢岫烟;9.0
乌进孝;贾珍;9.0
紫鹃;贾探春;9.0
贾环;贾赦;9.0
贾惜春;香菱;9.0
晴雯;薛姨妈;9.0
司棋;薛宝钗;9.0
尤氏;赖大;9.0
智能;王熙凤;9.0
王善保家的;邢夫人;9.0
史太君;金钏;9.0
林之孝;袭人;9.0
贾迎春;邢岫烟;9.0
芳官;赵姨娘;9.0
平儿;柳家的;9.0
王熙凤;赵嬷嬷;9.0
周瑞;金钏;9.0
薛姨妈;贾赦;9.0
彩云;玉钏;9.0
贾探春;贾琏;9.0
李纨;来旺;9.0
尤老娘;贾珍;9.0
俞禄;贾蓉;9.0
林之孝家的;袭人;9.0
拐子;香菱;9.0
周瑞家的;贾惜春;9.0
平儿;秋纹;9.0
林黛玉;贾兰;9.0
平儿;春燕;9.0
贾珍;邢德全;9.0
史太君;张华;9.0
贾元春;贾珍;9.0
晴雯;贾迎春;9.0
周瑞家的;金钏;9.0
林之孝;柳五儿;9.0
林黛玉;翠缕;9.0
王子腾;王熙凤;9.0
司棋;王夫人;9.0
来旺;贾蓉;9.0
贾琏;贾芹;9.0
王夫人;贾兰;9.0
贾珍;贾蔷;9.0
紫鹃;翠缕;9.0
柳五儿;袭人;9.0
琥珀;薛宝钗;9.0
王熙凤;紫鹃;9.0
尤三姐;贾珍;9.0
贾珍;贾芹;9.0
金钏;香菱;9.0
林之孝家的;柳五儿;9.0
晴雯;王善保家的;9.0
史太君;玻璃;9.0
王善保家的;王夫人;9.0
贾宝玉;贾珠;9.0
玉钏;薛姨妈;9.0
张道士;贾珍;9.0
薛宝钗;贾元春;9.0
贾环;贾迎春;9.0
柳五儿;柳家的;9.0
兴儿;史太君;9.0
周瑞;贾惜春;9.0
妙玉;薛宝钗;9.0
李嬷嬷;薛宝钗;9.0
薛宝琴;贾迎春;9.0
周瑞家的;香菱;8.0
薛宝琴;贾惜春;8.0
胡君荣;贾琏;8.0
彩云;袭人;8.0
甄士隐;香菱;8.0
李纹;薛宝琴;8.0
张华;贾珍;8.0
小红;晴雯;8.0
入画;司棋;8.0
莺儿;蕊官;8.0
坠儿;袭人;8.0
文官;王熙凤;8.0
张华;贾琏;8.0
王熙凤;赖大的母亲;8.0
薛姨妈;赖大;8.0
周瑞;邢夫人;8.0
周瑞家的;贾探春;8.0
彩霞;贾琏;8.0
贾元春;贾探春;8.0
玉钏;金钏;8.0
薛蟠;贾政;8.0
史太君;彩云;8.0
林之孝;王夫人;8.0
琥珀;薛姨妈;8.0
赖大;赖大的母亲;8.0
李纨;贾元春;8.0
贾宝玉;马道婆;8.0
拐子;贾雨村;8.0
坠儿;麝月;8.0
李纨;麝月;8.0
春燕;麝月;8.0
周瑞;薛姨妈;8.0
李纹;邢岫烟;8.0
林黛玉;金钏;8.0
冷子兴;贾雨村;8.0
贾元春;贾环;8.0
史太君;彩霞;8.0
莺儿;藕官;8.0
王熙凤;薛蟠;8.0
林黛玉;贾蓉;8.0
翠墨;贾探春;8.0
吴新登;贾探春;8.0
莺儿;贾探春;8.0
王熙凤;鲍二家的;8.0
周瑞;贾琏;8.0
平儿;贾惜春;8.0
彩云;鸳鸯;8.0
柳五儿;王熙凤;8.0
平儿;柳五儿;8.0
茗烟;贾瑞;8.0
尤氏;金氏;8.0
平儿;贾环;8.0
贾探春;邢岫烟;8.0
平儿;秋桐;8.0
花自芳;贾宝玉;8.0
贾珍;赖大;8.0
周瑞家的;邢夫人;8.0
贾雨村;香菱;8.0
史湘云;莺儿;8.0
贾珍;贾蓉之妻;8.0
卜世仁;贾芸;8.0
史太君;马道婆;8.0
史湘云;芳官;8.0
周瑞;贾探春;8.0
兴儿;李纨;8.0
张材家的;王熙凤;8.0
冯渊;香菱;7.0
周瑞家的;王善保家的;7.0
史太君;王善保家的;7.0
刘姥姥;贾探春;7.0
夏金桂;薛宝钗;7.0
戴权;贾珍;7.0
贾兰;贾赦;7.0
晴雯;莺儿;7.0
李纨;素云;7.0
贾环;邢夫人;7.0
周瑞家的;薛姨妈;7.0
周瑞;王善保家的;7.0
贾环;贾珍;7.0
史湘云;贾政;7.0
贾宝玉;贾琮;7.0
史太君;王子腾;7.0
周瑞家的;贾琏;7.0
司棋;林黛玉;7.0
晴雯;赵姨娘;7.0
柳湘莲;贾琏;7.0
王熙凤;芳官;7.0
王夫人;秦可卿;7.0
住儿;贾迎春;7.0
李绮;薛宝琴;7.0
贾环;金钏;7.0
薛姨妈;金钏;7.0
尤氏;银蝶;7.0
薛宝琴;邢夫人;7.0
尤氏;贾迎春;7.0
晴雯;贾政;7.0
平儿;板儿;7.0
彩霞;贾环;7.0
刘姥姥;袭人;7.0
玉钏;鸳鸯;7.0
尤氏;琥珀;7.0
贾宝玉;贾菌;7.0
俞禄;贾琏;7.0
春燕;薛宝钗;7.0
秦钟;贾蓉;7.0
贾赦;赖大;7.0
史太君;秋桐;7.0
林如海;林黛玉;7.0
王熙凤;玻璃;7.0
贾珍;贾迎春;7.0
佳蕙;贾宝玉;7.0
史太君;司棋;7.0
薛姨妈;贾蓉;7.0
王熙凤;莺儿;7.0
尤氏;贾敬;7.0
张道士;王熙凤;7.0
史湘云;贾兰;7.0
蕊官;贾宝玉;7.0
玻璃;芳官;7.0
平儿;贾珍;7.0
琥珀;邢夫人;7.0
彩霞;来旺;7.0
翠墨;薛宝钗;7.0
史太君;贾珠;7.0
史太君;李贵;7.0
蒋玉菡;袭人;7.0
翠墨;袭人;7.0
秦可卿;袭人;7.0
小螺;贾宝玉;7.0
贾琏;赖大;7.0
珍珠;贾宝玉;7.0
薛姨妈;邢岫烟;7.0
贾珍;金氏;7.0
琥珀;薛宝琴;7.0
李纨;紫鹃;7.0
林黛玉;藕官;7.0
袭人;邢岫烟;7.0
李绮;邢岫烟;7.0
王子腾;贾宝玉;7.0
贾赦;贾迎春;7.0
王熙凤;贾芹;7.0
平儿;金钏;7.0
李纨;赖大;7.0
贾元春;贾赦;7.0
贾琏;贾迎春;7.0
史湘云;邢夫人;7.0
薛宝钗;贾兰;7.0
平儿;贾兰;7.0
王夫人;贾珠;7.0
鸳鸯;麝月;7.0
贾政;金钏;7.0
邢岫烟;香菱;6.0
刘姥姥;贾迎春;6.0
林之孝;薛宝钗;6.0
丰儿;周瑞;6.0
傅试;贾宝玉;6.0
袭人;贾迎春;6.0
待书;王熙凤;6.0
袭人;贾兰;6.0
女先儿;尤氏;6.0
孙绍祖;贾迎春;6.0
丰儿;王夫人;6.0
琥珀;贾探春;6.0
林之孝;玉钏;6.0
入画;周瑞家的;6.0
莺儿;香菱;6.0
王夫人;秋纹;6.0
史太君;孙绍祖;6.0
周瑞家的;智能;6.0
贾兰;邢夫人;6.0
贾探春;贾赦;6.0
薛蝌;贾宝玉;6.0
林黛玉;秋纹;6.0
王一贴;茗烟;6.0
薛蟠;贾瑞;6.0
周姨娘;贾宝玉;6.0
贾芹;贾蓉;6.0
薛姨妈;赵姨娘;6.0
王善保家的;袭人;6.0
豆官;香菱;6.0
尤二姐;李纨;6.0
邢夫人;邢德全;6.0
李纨;贾珠;6.0
佳蕙;林黛玉;6.0
芳官;贾环;6.0
晴雯;紫鹃;6.0
王子腾;薛宝钗;6.0
彩云;王熙凤;6.0
贾兰;贾珍;6.0
贾菖;贾菱;6.0
入画;贾宝玉;6.0
入画;周瑞;6.0
贾惜春;贾政;6.0
花自芳;茗烟;6.0
住儿;平儿;6.0
周瑞;赖大;6.0
尤二姐;贾宝玉;6.0
周姨娘;王夫人;6.0
林黛玉;秦钟;6.0
贾惜春;贾环;6.0
李嬷嬷;薛姨妈;6.0
小螺;林黛玉;6.0
李绮;王熙凤;6.0
周瑞;智能;6.0
小红;秋纹;6.0
史太君;喜鸾;6.0
史湘云;晴雯;6.0
贾探春;贾珍;6.0
周姨娘;王熙凤;6.0
尤氏;贾政;6.0
葵官;豆官;6.0
彩云;金钏;6.0
李纨;芳官;6.0
贾敬;贾琏;6.0
林之孝;芳官;6.0
林黛玉;茗烟;6.0
晴雯;玻璃;6.0
秋桐;胡君荣;6.0
史太君;翠缕;6.0
晴雯;林之孝;6.0
芳官;香菱;6.0
四儿;王夫人;6.0
玉钏;芳官;6.0
春燕;柳五儿;6.0
冯紫英;贾珍;6.0
史湘云;贾蓉;6.0
李纨;莺儿;6.0
尤三姐;尤二姐;6.0
刘姥姥;贾惜春;6.0
秦业;秦钟;6.0
傻大姐;史太君;6.0
林黛玉;玉钏;6.0
刘姥姥;妙玉;6.0
林之孝家的;薛宝钗;6.0
柳五儿;贾探春;6.0
袭人;贾珍;6.0
贾瑞;贾蓉;6.0
王熙凤;秋纹;6.0
薛蝌;薛蟠;6.0
王善保家的;贾探春;6.0
冯渊;拐子;6.0
李纨;赖大的母亲;6.0
林之孝家的;芳官;6.0
司棋;贾探春;6.0
冯渊;贾雨村;6.0
薛蟠;贾迎春;6.0
李贵;贾瑞;6.0
净虚;王熙凤;6.0
尤二姐;邢夫人;6.0
春燕;柳家的;6.0
紫鹃;莺儿;6.0
尤氏;张华;6.0
贾兰;贾蓉;6.0
薛宝钗;贾赦;6.0
周姨娘;赵姨娘;6.0
尤氏;赵姨娘;6.0
兴儿;贾珍;6.0
待书;贾探春;6.0
贾琏;贾蔷;6.0
云儿;林黛玉;6.0
平儿;贾元春;6.0
入画;尤氏;6.0
贾惜春;鸳鸯;5.0
贾政;贾珠;5.0
薛蟠;贾雨村;5.0
史湘云;赵姨娘;5.0
女先儿;贾宝玉;5.0
素云;贾探春;5.0
尤氏;贾元春;5.0
孙绍祖;贾宝玉;5.0
晴雯;薛宝琴;5.0
王夫人;贾敬;5.0
贾政;贾蔷;5.0
贾珍;贾菱;5.0
素云;薛宝钗;5.0
贾珍;贾菖;5.0
李纨;茗烟;5.0
史太君;素云;5.0
贾环;贾蓉;5.0
入画;贾探春;5.0
吴新登;李纨;5.0
林黛玉;王子腾;5.0
封肃;贾雨村;5.0
宝官;贾宝玉;5.0
